date,     is_holiday, role,     description, 
19981109, false,      all,      工作日,
19981110, false,      all,      工作日,
19981111, false,      all,      工作日,
19981112, true,       all,      國父誕辰紀念日,
19981113, false,      all,      工作日,
19981114, true,       all,      週六,
19981115, true,       all,      週日,
19981116, false,      all,      工作日,
19981117, false,      all,      工作日,
19981118, false,      all,      工作日,
19981119, false,      all,      工作日,
19981120, false,      all,      工作日,
19981121, false,      all,      工作日,
19981122, true,       all,      週日,
19981123, false,      all,      工作日,
19981124, false,      all,      工作日,
19981125, false,      all,      工作日,
19981126, false,      all,      工作日,
19981127, false,      all,      工作日,
19981128, true,       all,      週六,
19981129, true,       all,      週日,
19981130, false,      all,      工作日,
19981201, false,      all,      工作日,
19981202, false,      all,      工作日,
19981203, false,      all,      工作日,
19981204, false,      all,      工作日,
19981205, false,      all,      工作日,
19981206, true,       all,      週日,
19981207, false,      all,      工作日,
19981208, false,      all,      工作日,
19981209, false,      all,      工作日,
19981210, false,      all,      工作日,
19981211, false,      all,      工作日,
19981212, true,       all,      週六,
19981213, true,       all,      週日,
19981214, false,      all,      工作日,
19981215, false,      all,      工作日, 
19981216, false,      all,      工作日,
19981217, false,      all,      工作日,
19981218, false,      all,      工作日,
19981219, false,      all,      工作日,
19981220, true,       all,      週日,
19981221, false,      all,      工作日,
19981222, false,      all,      工作日,
19981223, false,      all,      工作日,
19981224, false,      all,      工作日,
19981225, true,       all,      行憲紀念日,
19981226, true,       all,      週六,
19981227, true,       all,      週日,
19981228, false,      all,      工作日,
19981229, false,      all,      工作日,
19981230, false,      all,      工作日,
19981231, false,      all,      工作日,
