date,     is_holiday, role,     description, 
20001027, false,      all,      工作日,
20001028, true,       all,      週六,
20001029, true,       all,      週日,
20001030, false,      all,      工作日,
20001031, false,      all,      工作日,
20001101, false,      all,      工作日,
20001102, false,      all,      工作日,
20001103, false,      all,      工作日,
20001104, false,      all,      工作日,
20001105, true,       all,      週日,
20001106, false,      all,      工作日,
20001107, false,      all,      工作日,
20001108, false,      all,      工作日,
20001109, false,      all,      工作日,
20001110, false,      all,      工作日,
20001111, true,       all,      週六,
20001112, true,       all,      週日(國父誕辰紀念日),
20001113, false,      all,      工作日,
20001114, false,      all,      工作日,
20001115, false,      all,      工作日,
20001116, false,      all,      工作日,
20001117, false,      all,      工作日,
20001118, false,      all,      工作日,
20001119, true,       all,      週日,
20001120, false,      all,      工作日,
20001121, false,      all,      工作日,
20001122, false,      all,      工作日,
20001123, false,      all,      工作日,
20001124, false,      all,      工作日,
20001125, true,       all,      週六,
20001126, true,       all,      週日,
20001127, false,      all,      工作日,
20001128, false,      all,      工作日,
20001129, false,      all,      工作日,
20001130, false,      all,      工作日,
20001201, false,      all,      工作日,
20001202, false,      all,      工作日,
20001203, true,       all,      週日,
20001204, false,      all,      工作日,
20001205, false,      all,      工作日,
20001206, false,      all,      工作日,
20001207, false,      all,      工作日,
20001208, false,      all,      工作日,
20001209, true,       all,      週六,
20001210, true,       all,      週日,
20001211, false,      all,      工作日,
20001212, false,      all,      工作日, 
20001213, false,      all,      工作日,
20001214, false,      all,      工作日,
20001215, false,      all,      工作日,
20001216, false,      all,      工作日,
20001217, true,       all,      週日,
20001218, false,      all,      工作日,
20001219, false,      all,      工作日,
20001220, false,      all,      工作日,
20001221, false,      all,      工作日,
20001222, false,      all,      工作日,
20001223, true,       all,      週六,
20001224, true,       all,      週日,
20001225, true,       all,      行憲紀念日,
20001226, false,      all,      工作日,
20001227, false,      all,      工作日,
20001228, false,      all,      工作日,
20001229, false,      all,      工作日,
20001230, false,      all,      工作日,
20001231, true,       all,      週日,
